,ID_UNIDADE,DT_NOTIFIC,LAT,LNG,CASES,CASES_MM_14,CASES_MM_21,CASES_ACC_14,CASES_ACC_21,TEM_MIN_ERA5,TEM_AVG_ERA5,TEM_MAX_ERA5,IDEAL_TEMP_ERA5,EXTREME_TEMP_ERA5,TEMP_RANGE_ERA5,TEM_AVG_ERA5_MM_7,TEM_AVG_ERA5_MM_14,TEM_AVG_ERA5_MM_21,TEMP_RANGE_ERA5_MM_7,TEMP_RANGE_ERA5_MM_14,TEMP_RANGE_ERA5_MM_21,TEM_AVG_ERA5_ACC_7,TEM_AVG_ERA5_ACC_14,TEM_AVG_ERA5_ACC_21
6049,2283395,2020-07-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6050,2283395,2020-07-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6051,2283395,2020-07-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6052,2283395,2020-07-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6053,2283395,2020-07-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6054,2283395,2020-07-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6055,2283395,2020-07-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6056,2283395,2020-07-31,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6057,2283395,2020-08-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6058,2283395,2020-08-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6059,2283395,2020-08-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6060,2283395,2020-08-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6061,2283395,2020-08-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6062,2283395,2020-08-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6063,2283395,2020-08-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6064,2283395,2020-08-08,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6065,2283395,2020-08-09,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6066,2283395,2020-08-10,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6067,2283395,2020-08-11,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6068,2283395,2020-08-12,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6069,2283395,2020-08-13,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6070,2283395,2020-08-14,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6071,2283395,2020-08-15,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6072,2283395,2020-08-16,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6073,2283395,2020-08-17,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6074,2283395,2020-08-18,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6075,2283395,2020-08-19,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6076,2283395,2020-08-20,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6077,2283395,2020-08-21,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6078,2283395,2020-08-22,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6079,2283395,2020-08-23,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6080,2283395,2020-08-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6081,2283395,2020-08-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6082,2283395,2020-08-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6083,2283395,2020-08-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6084,2283395,2020-08-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6085,2283395,2020-08-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6086,2283395,2020-08-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6087,2283395,2020-08-31,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6088,2283395,2020-09-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6089,2283395,2020-09-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6090,2283395,2020-09-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6091,2283395,2020-09-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6092,2283395,2020-09-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6093,2283395,2020-09-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6094,2283395,2020-09-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6095,2283395,2020-09-08,-22.89387,-42.03978,3,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6096,2283395,2020-09-09,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6097,2283395,2020-09-10,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6098,2283395,2020-09-11,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6099,2283395,2020-09-12,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6100,2283395,2020-09-13,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6101,2283395,2020-09-14,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6102,2283395,2020-09-15,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6103,2283395,2020-09-16,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6104,2283395,2020-09-17,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6105,2283395,2020-09-18,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6106,2283395,2020-09-19,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6107,2283395,2020-09-20,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6108,2283395,2020-09-21,-22.89387,-42.03978,0,0.21428571428571427,0.14285714285714285,3.0,3.0,,,,0,0,,,,,,,,,,
6109,2283395,2020-09-22,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6110,2283395,2020-09-23,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6111,2283395,2020-09-24,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6112,2283395,2020-09-25,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6113,2283395,2020-09-26,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6114,2283395,2020-09-27,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6115,2283395,2020-09-28,-22.89387,-42.03978,0,0.0,0.14285714285714285,0.0,3.0,,,,0,0,,,,,,,,,,
6116,2283395,2020-09-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6117,2283395,2020-09-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6118,2283395,2020-10-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6119,2283395,2020-10-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6120,2283395,2020-10-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6121,2283395,2020-10-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6122,2283395,2020-10-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6123,2283395,2020-10-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6124,2283395,2020-10-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6125,2283395,2020-10-08,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6126,2283395,2020-10-09,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6127,2283395,2020-10-10,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6128,2283395,2020-10-11,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6129,2283395,2020-10-12,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6130,2283395,2020-10-13,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6131,2283395,2020-10-14,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6132,2283395,2020-10-15,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6133,2283395,2020-10-16,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6134,2283395,2020-10-17,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6135,2283395,2020-10-18,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6136,2283395,2020-10-19,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6137,2283395,2020-10-20,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6138,2283395,2020-10-21,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6139,2283395,2020-10-22,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6140,2283395,2020-10-23,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6141,2283395,2020-10-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6142,2283395,2020-10-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6143,2283395,2020-10-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6144,2283395,2020-10-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6145,2283395,2020-10-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6146,2283395,2020-10-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6147,2283395,2020-10-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6148,2283395,2020-10-31,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6149,2283395,2020-11-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6150,2283395,2020-11-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6151,2283395,2020-11-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6152,2283395,2020-11-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6153,2283395,2020-11-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6154,2283395,2020-11-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6155,2283395,2020-11-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6156,2283395,2020-11-08,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6157,2283395,2020-11-09,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6158,2283395,2020-11-10,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6159,2283395,2020-11-11,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6160,2283395,2020-11-12,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6161,2283395,2020-11-13,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6162,2283395,2020-11-14,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6163,2283395,2020-11-15,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6164,2283395,2020-11-16,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6165,2283395,2020-11-17,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6166,2283395,2020-11-18,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6167,2283395,2020-11-19,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6168,2283395,2020-11-20,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6169,2283395,2020-11-21,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6170,2283395,2020-11-22,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6171,2283395,2020-11-23,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6172,2283395,2020-11-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6173,2283395,2020-11-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6174,2283395,2020-11-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6175,2283395,2020-11-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6176,2283395,2020-11-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6177,2283395,2020-11-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6178,2283395,2020-11-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6179,2283395,2020-12-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6180,2283395,2020-12-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6181,2283395,2020-12-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6182,2283395,2020-12-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6183,2283395,2020-12-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6184,2283395,2020-12-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6185,2283395,2020-12-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6186,2283395,2020-12-08,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6187,2283395,2020-12-09,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6188,2283395,2020-12-10,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6189,2283395,2020-12-11,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6190,2283395,2020-12-12,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6191,2283395,2020-12-13,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6192,2283395,2020-12-14,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6193,2283395,2020-12-15,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6194,2283395,2020-12-16,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6195,2283395,2020-12-17,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6196,2283395,2020-12-18,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6197,2283395,2020-12-19,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6198,2283395,2020-12-20,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6199,2283395,2020-12-21,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6200,2283395,2020-12-22,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6201,2283395,2020-12-23,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6202,2283395,2020-12-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6203,2283395,2020-12-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6204,2283395,2020-12-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6205,2283395,2020-12-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6206,2283395,2020-12-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6207,2283395,2020-12-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6208,2283395,2020-12-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6209,2283395,2020-12-31,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6210,2283395,2021-01-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6211,2283395,2021-01-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6212,2283395,2021-01-03,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6213,2283395,2021-01-04,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6214,2283395,2021-01-05,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6215,2283395,2021-01-06,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6216,2283395,2021-01-07,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6217,2283395,2021-01-08,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6218,2283395,2021-01-09,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6219,2283395,2021-01-10,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6220,2283395,2021-01-11,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6221,2283395,2021-01-12,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6222,2283395,2021-01-13,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6223,2283395,2021-01-14,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6224,2283395,2021-01-15,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6225,2283395,2021-01-16,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6226,2283395,2021-01-17,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6227,2283395,2021-01-18,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6228,2283395,2021-01-19,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6229,2283395,2021-01-20,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6230,2283395,2021-01-21,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6231,2283395,2021-01-22,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6232,2283395,2021-01-23,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6233,2283395,2021-01-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6234,2283395,2021-01-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6235,2283395,2021-01-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6236,2283395,2021-01-27,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6237,2283395,2021-01-28,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6238,2283395,2021-01-29,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6239,2283395,2021-01-30,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6240,2283395,2021-01-31,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6241,2283395,2021-02-01,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6242,2283395,2021-02-02,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6243,2283395,2021-02-03,-22.89387,-42.03978,1,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6244,2283395,2021-02-04,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6245,2283395,2021-02-05,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6246,2283395,2021-02-06,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6247,2283395,2021-02-07,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6248,2283395,2021-02-08,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6249,2283395,2021-02-09,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6250,2283395,2021-02-10,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6251,2283395,2021-02-11,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6252,2283395,2021-02-12,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6253,2283395,2021-02-13,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6254,2283395,2021-02-14,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6255,2283395,2021-02-15,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6256,2283395,2021-02-16,-22.89387,-42.03978,0,0.07142857142857142,0.047619047619047616,1.0,1.0,,,,0,0,,,,,,,,,,
6257,2283395,2021-02-17,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6258,2283395,2021-02-18,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6259,2283395,2021-02-19,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6260,2283395,2021-02-20,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6261,2283395,2021-02-21,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6262,2283395,2021-02-22,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6263,2283395,2021-02-23,-22.89387,-42.03978,0,0.0,0.047619047619047616,0.0,1.0,,,,0,0,,,,,,,,,,
6264,2283395,2021-02-24,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6265,2283395,2021-02-25,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
6266,2283395,2021-02-26,-22.89387,-42.03978,0,0.0,0.0,0.0,0.0,,,,0,0,,,,,,,,,,
