local,resolution,features,stage,seed,model,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson,Spearman
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,140,rf,1.6524672422335367,1.2854832718606402,0.2350969292558742,0.6885242490229011,70.50867168624822,16.99590627932612,2.752685607341137,0.8306180027533104,0.618232484819934
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,140,xgb_poisson,1.9646121248537365,1.4016462195767292,0.2362670377280921,0.6296876444337709,72.07955279016241,15.99979450383465,3.5252568844759504,0.8208887457861281,0.6074228627540557
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,140,xgb_zip,1.8244099385429515,1.350707199411831,0.2480313715568767,0.6561145412300773,86.34084604366066,15.51603983581489,3.811890261324351,0.8204034960353386,0.6011413668831671
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,149,rf,1.652066664558363,1.285327454214825,0.2346963515807006,0.688599754442319,70.3629048259473,16.948395951706516,2.7656355293555004,0.8305759671701698,0.6187766581486214
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,149,xgb_poisson,1.8688846020049967,1.3670715423872288,0.2350336801492679,0.6477314526899558,72.618494925051,15.982580441607851,3.539689060664274,0.824267270824434,0.6065395593017169
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,149,xgb_zip,1.7591368605251785,1.326324568318471,0.2441731760538882,0.6684179506257713,85.86112299110587,15.415417560330248,3.939154178676342,0.824461814391685,0.5980469502086251
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,220,rf,1.6444135226589924,1.2823468807849896,0.2345066042608815,0.6900423053501475,70.34058109785933,16.97689363480677,2.742359098761015,0.8313736109899101,0.6188916181779062
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,220,xgb_poisson,1.92677861758536,1.3880845138482598,0.2353288426467643,0.6368189325993305,71.74487863547881,16.048962565423167,3.4980828912546684,0.8228370312567572,0.6062686141631856
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,220,xgb_zip,1.799489790540042,1.3414506291847057,0.2408209734037506,0.6608117731117666,87.91323991866872,15.470304504228777,4.484844575280243,0.8269012054269115,0.5743261415741536
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,222,rf,1.6509387221572165,1.284888603014758,0.2350020555959647,0.6888123618075225,70.40103232263839,16.96415399905421,2.737472661486847,0.8307720581841811,0.619873522446496
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,222,xgb_poisson,1.921244320757303,1.3860895789079806,0.2357610448752411,0.6378620995781321,72.44788724982931,16.033749560513648,3.525892003738234,0.8249232456738327,0.6060671629908612
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,222,xgb_zip,1.8854874924891687,1.3731305445911428,0.248642779587405,0.6446019517535511,84.48995647408222,15.626781452069435,3.6611293422343145,0.8102338266534718,0.6039924011377086
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,241,rf,1.6463109958571835,1.283086511446981,0.2351601783624806,0.6896846481002727,70.84383070527376,16.945039049881043,2.7595600184687004,0.8312513432565278,0.6188507024586831
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,241,xgb_poisson,1.9196841761276788,1.385526678244659,0.2347279761340037,0.6381561733169181,72.25287008821327,15.978488117894486,3.5665095178127566,0.8188202260166609,0.6061238101800117
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,241,xgb_zip,1.911261503431264,1.382483816697781,0.2434879773989859,0.6397437741094181,87.0187846643259,15.44174618420634,4.257316995921539,0.8091885286344409,0.5845284555140426
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,248,rf,1.6483771333396582,1.283891402471275,0.2348017667583778,0.6892951990948535,70.34051682132633,16.99624617534673,2.748586294378098,0.8309444987694233,0.6185479252933704
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,248,xgb_poisson,1.8972834508712564,1.3774191267988318,0.2352445105046224,0.6423785158501625,71.99984215818645,16.028273806718435,3.487342601777038,0.8243303544942738,0.6081570501915573
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,248,xgb_zip,1.776604155466304,1.3328931523067795,0.2413585908099048,0.6651255169422015,87.11179563055671,15.41340266419809,4.268147456691852,0.8248070907171409,0.5849434762005129
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,254,rf,1.6516660868831894,1.2851716176772616,0.2347806837228424,0.6886752598617372,70.43178370622762,16.978635163457188,2.751303652224168,0.8305563761707395,0.6189031866987876
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,254,xgb_poisson,1.9504970325627484,1.3966019592434875,0.235961333712828,0.6323482169758952,72.51686932428618,16.090913921491467,3.5223254639231514,0.8254947513902902,0.6048069707982157
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,254,xgb_zip,1.811275207404362,1.3458362483617248,0.2433298546324699,0.6585903241930997,86.12038958060056,15.410325362399158,4.087727218499798,0.819171484633789,0.5926878080669926
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,75,rf,1.646100165501829,1.2830043513183536,0.2347596006873069,0.6897243877947032,70.65548747968796,16.93043347009774,2.7584943671306617,0.8312402680759539,0.6196822604428589
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,75,xgb_poisson,1.8860567344486256,1.3733378078421294,0.2346858100629328,0.6444946545785886,72.05214951251675,15.999306237295851,3.520491759743388,0.8259688566005906,0.6062299037761242
RJ,WEEKLY,FULL,METHOD_CORRECTED_V2,75,xgb_zip,1.788326323224018,1.33728318737058,0.2416537533074012,0.6629159899318636,87.50367819506776,15.368663664316673,4.280396818567876,0.822625113002588,0.5872546429201739
RN,DAILY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,rf,0.2494520547945205,0.4994517542210864,0.0875342465753424,0.1973197012596778,80.96336320506062,9.651538871311711,1.7562429491014933,0.4517215467265683,0.3721139305692156
RN,DAILY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,xgb_poisson,0.2643835616438356,0.5141824205900428,0.0794520547945205,0.1492734889792302,84.50521290927196,8.51251358922491,2.031853042139032,0.4126377596557106,0.3515253124007621
RN,DAILY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,xgb_zip,0.4212328767123288,0.6490245578653622,0.1305479452054794,-0.3554321354346461,94.94640660692322,12.40244182879753,2.2625800459392584,0.3107843941825554,0.2811437058872067
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,107,rf,0.2564383561643835,0.5063974290657325,0.0854794520547945,0.1748393634036885,82.25531541029694,9.410454644429192,1.8419024179809624,0.4235697257257644,0.3587680713141533
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,107,xgb_poisson,0.2742465753424657,0.5236855691562121,0.0778082191780821,0.1175365414178335,85.78837931236455,8.054630103792777,2.332688712725306,0.3785141073568701,0.33686728454483
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,107,xgb_zip,0.4131506849315068,0.6427679868595719,0.1632876712328767,-0.3294254700718351,85.11319041761845,16.241205172112476,1.473159163185274,0.3676459168102716,0.3504383021244203
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,109,rf,0.2538356164383561,0.5038210162729977,0.0861643835616438,0.1832143912323903,82.90414689861184,9.529654470468085,1.8405618624450808,0.4331685565673859,0.3549520422267726
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,109,xgb_poisson,0.2772602739726027,0.5265551006044882,0.0775342465753424,0.1078391407740735,87.51757160428747,7.942887781305756,2.351196713284484,0.3691835067686299,0.3367553596921906
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,109,xgb_zip,0.3986301369863013,0.6313716314392827,0.1591780821917808,-0.2827016306064456,85.93451648802203,16.005534906288197,1.3902921917179698,0.4087433140609123,0.350655980884083
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,140,rf,0.2520547945205479,0.5020505896028288,0.0854794520547945,0.1889446734309758,81.9047619047619,9.50124548129888,1.8222242396105617,0.4397866485190975,0.3585987429119757
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,140,xgb_poisson,0.273972602739726,0.5234239225902136,0.0758904109589041,0.118418123294539,86.10510747964622,7.655086085312584,2.268514279135376,0.4011472398023384,0.3617877854116144
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,140,xgb_zip,0.3473972602739726,0.5894041569873533,0.1197260273972602,-0.1178458196625245,91.45492883500262,11.391574894039996,2.1729283414141927,0.3276919704835085,0.3112254208237877
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,149,rf,0.2545205479452054,0.5045002952875305,0.0854794520547945,0.1810104365406267,82.30144087155158,9.3747294867919,1.840103210653539,0.4306371946254606,0.3597930586707724
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,149,xgb_poisson,0.2806849315068493,0.5297970663441327,0.077945205479452,0.0968193673152552,88.32220465061795,7.944801240757708,2.425571807597757,0.3521352758216468,0.3201278237736113
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,149,xgb_zip,0.3271232876712329,0.5719469273203878,0.1123287671232876,-0.0526087607863203,91.81192526210975,10.922723850738707,2.246066533440835,0.3416486848320162,0.2907675027458445
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,220,rf,0.2567123287671233,0.5066678682994643,0.0868493150684931,0.173957781526983,84.14953435248637,9.60210500318675,1.8605320656121949,0.4230148202205188,0.3485114112690023
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,220,xgb_poisson,0.2761643835616438,0.5255134475554778,0.0753424657534246,0.1113654682808953,87.21519358050725,7.529276126639026,2.3594735858721663,0.3942998681302275,0.3556163322129342
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,220,xgb_zip,0.3178082191780822,0.5637448174290228,0.1030136986301369,-0.0226349769783347,94.26989984185556,9.738713949018294,2.482378769915593,0.3196584026934396,0.2813096072597751
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,222,rf,0.2556164383561644,0.5055852434121909,0.0873972602739726,0.1774841090338049,82.78114566859955,9.770750360854723,1.8433533884129945,0.4270572114949726,0.3475647613080662
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,222,xgb_poisson,0.2801369863013698,0.5292796862731176,0.0787671232876712,0.0985825310686662,87.8082352252094,8.152803619768893,2.53057420651016,0.3439912325809159,0.3025161489426323
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,222,xgb_zip,0.353972602739726,0.5949559670595178,0.1246575342465753,-0.1390037847034555,91.36941369413697,12.052418008235744,1.9776917363136897,0.3834500254755161,0.3258226270203425
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,241,rf,0.2532876712328767,0.5032769329433614,0.0853424657534246,0.1849775549858013,82.15588941603701,9.318612544380782,1.8391935390791387,0.4354346570551806,0.3608194733491079
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,241,xgb_poisson,0.2734246575342465,0.5229002366936226,0.0778082191780821,0.1201812870479499,86.00055643413577,8.060043684749472,2.1919620863592644,0.3863045314974441,0.3490957261199867
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,241,xgb_zip,0.3047945205479452,0.5520819871612777,0.097945205479452,0.0192401621651746,94.695864815791,9.412784931311997,2.569555217125812,0.3218927924064216,0.2698823457449287
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,248,rf,0.2545205479452054,0.5045002952875305,0.0854794520547945,0.1810104365406267,82.70426989984185,9.408497697266776,1.816213003131648,0.4306154403888116,0.3622687972930736
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,248,xgb_poisson,0.2893150684931507,0.5378801618326806,0.0778082191780821,0.0690495381990332,89.9985356996427,7.81040245843095,2.690723790384113,0.3037836678051482,0.2886538728798474
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,248,xgb_zip,0.3564383561643836,0.5970245858960781,0.1315068493150684,-0.1469380215938047,89.55309553095532,13.080088099736606,1.9545348128179636,0.3631615509749326,0.3120619846753333
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,254,rf,0.250958904109589,0.5009579863717006,0.0857534246575342,0.1924710009377978,83.45765243366719,9.48084974310018,1.8267830503435143,0.4434413423542485,0.357672716757951
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,254,xgb_poisson,0.277945205479452,0.5272050886319782,0.0771232876712328,0.1056351860823098,89.11248755344697,7.752042584804886,2.489121309163879,0.367328490229497,0.3247250280539122
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,254,xgb_zip,0.3345205479452054,0.5783775133467807,0.1216438356164383,-0.0764114714573678,89.53977039770398,12.073819178457416,1.9886328501764228,0.3911382341474519,0.3214714224633291
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,75,rf,0.2542465753424657,0.5042286934938013,0.0863013698630137,0.1818920184173322,83.63190417618462,9.506712724241936,1.847011497446242,0.432234170638384,0.3534729542659583
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,75,xgb_poisson,0.2782191780821917,0.5274648595709402,0.0801369863013698,0.1047536042056044,88.98948632343466,8.405673169391632,2.5555551415203115,0.3457721708422191,0.2835309968267935
RN,DAILY,CASEONLY,METHOD_CORRECTED_V2,75,xgb_zip,0.3484931506849315,0.5903330845251107,0.1213698630136986,-0.1213721471693463,90.698471270427,11.649466925878246,2.040217442782044,0.3462420076770744,0.3239037666553236
RN,DAILY,FULL,BASELINE_METHOD_CORRECTED_V2,987,rf,0.253972602739726,0.5039569453234334,0.093972602739726,0.1827736002940376,77.31227669419552,10.9683913803038,1.5442118659727058,0.4352758037942851,0.3673901647847885
RN,DAILY,FULL,BASELINE_METHOD_CORRECTED_V2,987,xgb_poisson,0.3168493150684932,0.5628936978404476,0.077945205479452,-0.0195494404098655,100.0,7.42465753370283,3.5985372382803176,,
RN,DAILY,FULL,BASELINE_METHOD_CORRECTED_V2,987,xgb_zip,0.3198630136986301,0.5655643320601381,0.1146575342465753,-0.0292468410536257,81.47367187957593,12.251069432845837,1.76067702727686,0.2941517475744282,0.3319536396785847
RN,DAILY,FULL,METHOD_CORRECTED_V2,107,rf,0.2550684931506849,0.5050430606895663,0.0953424657534246,0.1792472727872158,76.79830726878697,11.197767331578454,1.5526603272744353,0.4342311442812769,0.361345186208263
RN,DAILY,FULL,METHOD_CORRECTED_V2,107,xgb_poisson,0.2982191780821918,0.546094477249305,0.0771232876712328,0.0403981272061056,97.55798629414866,7.512381149489316,3.0831548746671515,0.3098253825558644,0.1955012963248726
RN,DAILY,FULL,METHOD_CORRECTED_V2,107,xgb_zip,0.3820547945205479,0.6181058117511499,0.1571232876712328,-0.2293659270657653,85.05037193229074,15.873092659686666,1.3656449440394862,0.3982488306181583,0.3466455518745435
RN,DAILY,FULL,METHOD_CORRECTED_V2,109,rf,0.256986301369863,0.5069381632604345,0.0945205479452054,0.1730761996502776,75.0587184443273,11.1604113846271,1.518431998956469,0.4228685062079246,0.3709418591766263
RN,DAILY,FULL,METHOD_CORRECTED_V2,109,xgb_poisson,0.293013698630137,0.5413073975387155,0.0765753424657534,0.0571481828635095,96.92965501083584,7.456455948362563,2.9517732665769736,0.3657747900678708,0.2254120657677512
RN,DAILY,FULL,METHOD_CORRECTED_V2,109,xgb_zip,0.3980821917808219,0.6309375498263057,0.1723287671232876,-0.2809384668530348,81.76667838106953,18.1632702140646,1.2333515587835688,0.3953060723972785,0.3531116871839207
RN,DAILY,FULL,METHOD_CORRECTED_V2,140,rf,0.2656164383561644,0.5153798971207204,0.0971232876712328,0.1453063705340556,76.72538511099397,11.444842143213853,1.5372474293251377,0.3973473902991031,0.3584221550921668
RN,DAILY,FULL,METHOD_CORRECTED_V2,140,xgb_poisson,0.2936986301369863,0.5419396923431484,0.0775342465753424,0.0549442281717458,96.96040531833891,7.650976496288378,2.9473826224863875,0.3347444048042644,0.2028987335155408
RN,DAILY,FULL,METHOD_CORRECTED_V2,140,xgb_zip,0.3384931506849315,0.5818016420438598,0.1324657534246575,-0.089194408669597,88.17577461488901,12.828239491762952,1.4775261363298242,0.4353537505629627,0.3576515010540645
RN,DAILY,FULL,METHOD_CORRECTED_V2,149,rf,0.2564383561643835,0.5063974290657325,0.0956164383561643,0.1748393634036885,77.45724242956716,11.309269832104132,1.4999022335915977,0.427086835244588,0.367575468810642
RN,DAILY,FULL,METHOD_CORRECTED_V2,149,xgb_poisson,0.2926027397260274,0.5409276658907616,0.0772602739726027,0.0584705556785677,96.48685058279156,7.611707089898881,2.916388306143948,0.3424673202047707,0.2164841594832954
RN,DAILY,FULL,METHOD_CORRECTED_V2,149,xgb_zip,0.4738356164383561,0.6883571866686337,0.2072602739726027,-0.5246958557620947,83.36379078076494,22.05323504348721,1.2180368286367744,0.3845803099864289,0.3357777092932744
RN,DAILY,FULL,METHOD_CORRECTED_V2,220,rf,0.2630136986301369,0.5128486118048259,0.0978082191780821,0.1536813983627575,76.9842734141627,11.617101574158871,1.5731308254350345,0.4081598306583217,0.3522647182636692
RN,DAILY,FULL,METHOD_CORRECTED_V2,220,xgb_poisson,0.290958904109589,0.5394060660667332,0.0764383561643835,0.0637600469388004,96.1793475077608,7.470154578495952,2.8842980993906595,0.3676255876689231,0.2421320187279111
RN,DAILY,FULL,METHOD_CORRECTED_V2,220,xgb_zip,0.470958904109589,0.686264456393881,0.2095890410958904,-0.5154392460566875,83.0653663679494,22.61783984502437,1.181637661528257,0.3792313102946355,0.3376476082040034
RN,DAILY,FULL,METHOD_CORRECTED_V2,222,rf,0.2598630136986301,0.5097676075415445,0.0954794520547945,0.1638195899448702,77.65404439758684,11.16967426786954,1.5554960824001771,0.4148715405596755,0.3625705652852046
RN,DAILY,FULL,METHOD_CORRECTED_V2,222,xgb_poisson,0.2946575342465753,0.5428236677288264,0.0765753424657534,0.0518586916032767,96.22239793826508,7.43414675071368,2.9838634733302616,0.3374321439808876,0.2279521380421835
RN,DAILY,FULL,METHOD_CORRECTED_V2,222,xgb_zip,0.4076712328767123,0.6384913725937981,0.1761643835616438,-0.3117938325377258,81.27467346102031,18.06666205913629,1.4564283795214916,0.3458496025848893,0.3132503856668741
RN,DAILY,FULL,METHOD_CORRECTED_V2,241,rf,0.2634246575342466,0.513249118395976,0.0952054794520547,0.1523590255476993,78.3331869032976,11.06873864248985,1.5869354998349063,0.4030884760406233,0.3578617108482684
RN,DAILY,FULL,METHOD_CORRECTED_V2,241,xgb_poisson,0.3032876712328767,0.550715599227838,0.0775342465753424,0.0240888624870546,97.99669068119252,7.533157405197749,3.214262510154617,0.2525888493907844,0.1655420722994445
RN,DAILY,FULL,METHOD_CORRECTED_V2,241,xgb_zip,0.4616438356164383,0.6794437692822257,0.207945205479452,-0.4854654622487018,79.88680958238153,22.475830864695013,1.216855870238695,0.3506345707468187,0.3327335280889469
RN,DAILY,FULL,METHOD_CORRECTED_V2,248,rf,0.2601369863013699,0.5100362597907818,0.0952054794520547,0.1629380080681648,76.78439641539273,11.220863261513566,1.5267160674536029,0.4133420945041774,0.3685267487813889
RN,DAILY,FULL,METHOD_CORRECTED_V2,248,xgb_poisson,0.2905479452054794,0.5390249949728486,0.0763013698630137,0.0650824197538586,96.36077432202892,7.433929312138189,2.8834761815825227,0.3825810938896427,0.2423618130553598
RN,DAILY,FULL,METHOD_CORRECTED_V2,248,xgb_zip,0.413013698630137,0.6426614183457234,0.1713698630136986,-0.3289846791334825,84.44459087448017,17.277233115801355,1.2938369351341823,0.3881545183772599,0.3591451713108018
RN,DAILY,FULL,METHOD_CORRECTED_V2,254,rf,0.2561643835616438,0.5061268453279709,0.0950684931506849,0.1757209452803939,77.18927546418321,11.094810166986749,1.517074930874316,0.4293973582444936,0.3741597131192054
RN,DAILY,FULL,METHOD_CORRECTED_V2,254,xgb_poisson,0.2976712328767123,0.5455925520722513,0.0768493150684931,0.0421612909595167,97.4032097463832,7.429580540671542,3.0820589842563018,0.3340003671243929,0.1987404147505316
RN,DAILY,FULL,METHOD_CORRECTED_V2,254,xgb_zip,0.556027397260274,0.7456724463598436,0.2645205479452054,-0.789170418773733,73.31400456861711,29.48052718857302,1.071871959746866,0.3371732869530337,0.3298035229918084
RN,DAILY,FULL,METHOD_CORRECTED_V2,75,rf,0.2560273972602739,0.5059914991976386,0.0957534246575342,0.1761617362187467,77.55827915422012,11.277980421371376,1.5353247437200754,0.4300154552978673,0.3606611298813006
RN,DAILY,FULL,METHOD_CORRECTED_V2,75,xgb_poisson,0.2967123287671233,0.544713070126946,0.0767123287671232,0.0452468275279858,97.2033327476132,7.4324072421263585,3.051338640516575,0.3349369685371105,0.2106047925349559
RN,DAILY,FULL,METHOD_CORRECTED_V2,75,xgb_zip,0.4102739726027397,0.6405263246758401,0.1721917808219178,-0.3201688603664279,86.99496280677093,17.869191385753197,1.2921328116793067,0.4111641491727374,0.3423212012962827
RN,WEEKLY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,rf,2.197058823529412,1.4822478954376734,0.4284313725490196,0.5474966935557148,71.55797477758261,30.068122829354422,4.591561852357992,0.7420544106903513,0.5657434819609904
RN,WEEKLY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,xgb_poisson,3.72843137254902,1.9309146466245004,0.5068627450980392,0.2320972447980291,89.03867595730343,30.18732878279886,8.786333716495443,0.5338666597706538,0.474001968417141
RN,WEEKLY,CASEONLY,BASELINE_METHOD_CORRECTED_V2,987,xgb_zip,3.583333333333333,1.8929694486000912,0.5068627450980392,0.2619814435279508,90.28058999823706,28.977294405657776,7.515044265927189,0.5790214233244786,0.5171238231402778
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,107,rf,2.052941176470588,1.432808841566309,0.4058823529411764,0.5771789720239477,66.72254165587498,29.09906447620202,4.51916420746089,0.7623694749738892,0.5739161362692178
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,107,xgb_poisson,3.5176470588235293,1.8755391381742823,0.4764705882352941,0.275510101061091,80.75226128265344,28.954784110199597,8.941297624966118,0.5476548123448315,0.4859826227108133
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,107,xgb_zip,2.376470588235294,1.5415805487340888,0.4411764705882353,0.5105452856666902,83.86517347938917,27.305226175347208,6.794529295589425,0.7167206728994976,0.5260018450591138
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,109,rf,2.049019607843137,1.4314396975923007,0.4078431372549019,0.5779866530707023,69.17979273812607,29.4521693732695,4.5770707022552495,0.7627144814968048,0.5698021657790577
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,109,xgb_poisson,3.247058823529412,1.801959717510192,0.4627450980392157,0.3312400932871608,79.12539466706133,28.5418872672812,7.126987753361011,0.638025676794423,0.5154721491899141
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,109,xgb_zip,2.6107843137254902,1.615792162911273,0.45,0.4622863431231007,82.43715859304095,27.76478995742152,7.083483421163267,0.6870097473317676,0.5139373055879908
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,140,rf,1.9980392156862743,1.413520150435173,0.403921568627451,0.5884865066785127,68.10111308444641,29.512747567276737,4.555201079681932,0.7696212024592688,0.568328142282203
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,140,xgb_poisson,3.287254901960784,1.81307884604084,0.4598039215686274,0.3229613625579258,81.57977498173575,27.99188895006149,8.231971131335749,0.622879226721737,0.5112033006809641
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,140,xgb_zip,2.342156862745098,1.5304106843410032,0.4225490196078431,0.5176124948257933,87.71407746211668,25.34177195390302,7.587668444382317,0.7222549829037386,0.5496466546991094
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,149,rf,2.073529411764706,1.439975489987488,0.4088235294117647,0.5729386465284858,67.98325594158928,29.25271035077901,4.539887793372576,0.7588916831575974,0.5730963530850578
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,149,xgb_poisson,3.4323529411764704,1.8526610432500787,0.4754901960784313,0.2930771638280043,80.18072307140935,29.17480419539247,7.404720862868383,0.605895754642837,0.5055997883345132
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,149,xgb_zip,2.877450980392157,1.696305096494188,0.4852941176470588,0.4073640319437853,84.98107052714897,28.370009432778165,6.375020377660186,0.6705214103400688,0.5354061783290551
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,220,rf,2.0715686274509806,1.4392944894812112,0.4029411764705882,0.5733424870518632,66.0532936199603,28.757956910208254,4.477347363832992,0.7595618029982076,0.5803230569815159
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,220,xgb_poisson,3.3058823529411763,1.818208555953133,0.4725490196078431,0.3191248775858413,82.6431387784329,29.48175373058724,8.159628546141118,0.6135069368635964,0.4887508978234187
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,220,xgb_zip,2.537254901960784,1.592876298386282,0.4254901960784313,0.4774303627497501,83.41168588129374,24.88998287566692,7.118125865478352,0.6983550669948153,0.5642351199579219
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,222,rf,2.0617647058823527,1.435884642261471,0.4049019607843137,0.5753616896687498,67.29373161333946,29.25224444432152,4.525384974533838,0.7608130730490894,0.5736300455426157
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,222,xgb_poisson,3.4235294117647057,1.8502781984784629,0.4764705882352941,0.2948944461832022,81.77955414229923,29.249731453772217,8.579120203222498,0.5718130201939817,0.4899430303688541
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,222,xgb_zip,2.5058823529411764,1.5829979004853976,0.4372549019607843,0.4838918111237872,88.44038242077458,24.94806939833909,7.46309597964111,0.7089136622184141,0.5580621591728204
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,241,rf,2.0480392156862743,1.4310972069311974,0.4029411764705882,0.578188573332391,67.87055752889086,28.580991254990263,4.528946575658492,0.762552399041371,0.5802079063673935
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,241,xgb_poisson,3.492156862745098,1.8687313511430952,0.4823529411764706,0.2807600278649961,78.7274506176467,29.48902510670472,8.253811971634061,0.6237020060629423,0.4922239410749137
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,241,xgb_zip,2.4519607843137257,1.5658738085534625,0.4343137254901961,0.4949974255166635,87.50129688757139,25.709278657609204,8.070431927128364,0.7088272769802877,0.5244892634154357
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,248,rf,2.127450980392157,1.458578410779536,0.4117647058823529,0.5618330321356096,68.42223301389969,29.469425692566904,4.592182649272264,0.7520031015315767,0.5686388964122173
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,248,xgb_poisson,3.420588235294117,1.8494832346615413,0.4794117647058823,0.2955002069682682,81.5473922410197,30.07204802132833,7.180177655696889,0.6031634976660913,0.4938601987251702
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,248,xgb_zip,2.466666666666667,1.570562531918633,0.4509803921568627,0.4919686215913336,84.00633872300538,27.781868627520552,6.644033779970095,0.7048328994219979,0.5219787246177185
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,254,rf,2.0254901960784317,1.4231971739988916,0.4019607843137255,0.5828327393512303,67.36815992649326,28.47820540469884,4.570660547311766,0.767610221699138,0.5775735026473006
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,254,xgb_poisson,3.426470588235294,1.8510728208893603,0.4754901960784313,0.2942886853981362,80.14582209729268,28.184935234585613,7.109963557894063,0.631706697012669,0.5265990084045324
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,254,xgb_zip,2.3264705882352943,1.525277216847906,0.4127450980392156,0.5208432190128118,89.379196148804,24.41728335773252,7.255384959644634,0.7277205324041216,0.5600593065198232
